label,original_category_id,precision,recall,f1,support,predicted_count
416,8346,0.1111111111111111,0.1,0.10526315789473685,10,9
417,8348,0.14285714285714285,0.1,0.11764705882352941,10,7
418,8375,0.25,0.4,0.3076923076923077,10,16
419,8379,0.4,0.8,0.5333333333333333,10,20
420,8423,0.23076923076923078,0.3,0.2608695652173913,10,13
421,8445,0.23076923076923078,0.3,0.2608695652173913,10,13
422,8479,0.2,0.1,0.13333333333333333,10,5
423,8518,0.2857142857142857,0.2,0.23529411764705882,10,7
424,8565,0.6666666666666666,0.6,0.631578947368421,10,9
425,8645,0.25,0.2,0.22222222222222224,10,8
426,8666,0.3333333333333333,0.4,0.3636363636363636,10,12
427,8669,0.21428571428571427,0.3,0.25,10,14
428,8689,0.16666666666666666,0.2,0.1818181818181818,10,12
429,8701,0.0,0.0,0.0,10,5
430,8727,0.625,0.5,0.5555555555555556,10,8
431,8751,0.0,0.0,0.0,10,7
432,8785,0.1,0.1,0.10000000000000002,10,10
433,8786,0.2727272727272727,0.3,0.28571428571428564,10,11
434,8797,0.25,0.3,0.2727272727272727,10,12
435,8808,0.14285714285714285,0.2,0.16666666666666666,10,14
436,8821,0.0,0.0,0.0,10,6
437,8830,0.0,0.0,0.0,10,3
438,8834,0.3076923076923077,0.4,0.34782608695652173,10,13
439,8835,0.42857142857142855,0.6,0.5,10,14
440,8837,0.5,0.7,0.5833333333333334,10,14
441,8856,0.2,0.1,0.13333333333333333,10,5
442,8883,0.0,0.0,0.0,10,6
443,8900,0.23076923076923078,0.3,0.2608695652173913,10,13
444,8928,0.1,0.1,0.10000000000000002,10,10
445,8935,0.6153846153846154,0.8,0.6956521739130435,10,13
446,8938,0.125,0.1,0.11111111111111112,10,8
447,8977,0.5,0.2,0.28571428571428575,10,4
448,9007,0.8,0.8,0.8000000000000002,10,10
449,9016,0.23076923076923078,0.3,0.2608695652173913,10,13
450,9038,0.3888888888888889,0.7,0.5,10,18
451,9044,0.45454545454545453,0.5,0.47619047619047616,10,11
452,9052,0.35714285714285715,0.5,0.41666666666666663,10,14
453,9064,0.2857142857142857,0.2,0.23529411764705882,10,7
454,9075,0.4166666666666667,0.5,0.45454545454545453,10,12
455,9083,0.0,0.0,0.0,10,6
456,9086,0.35714285714285715,0.5,0.41666666666666663,10,14
457,9105,0.3333333333333333,0.2,0.25,10,6
458,9125,0.18181818181818182,0.2,0.1904761904761905,10,11
459,9173,0.5,0.7,0.5833333333333334,10,14
460,9189,0.3684210526315789,0.7,0.48275862068965514,10,19
461,9195,0.5,0.4,0.4444444444444445,10,8
462,9197,0.5,0.4,0.4444444444444445,10,8
463,9224,0.21428571428571427,0.3,0.25,10,14
464,9260,0.6,0.3,0.4,10,5
465,9292,0.2222222222222222,0.2,0.2105263157894737,10,9
466,9295,0.0,0.0,0.0,10,9
467,9324,0.0,0.0,0.0,10,11
468,9333,0.5,0.2,0.28571428571428575,10,4
469,9355,0.1111111111111111,0.1,0.10526315789473685,10,9
470,9440,0.1111111111111111,0.1,0.10526315789473685,10,9
471,9446,0.4,0.2,0.26666666666666666,10,5
472,9459,0.0,0.0,0.0,10,14
